n,inv_norm,runs_norm,rem_norm,osc_norm,dis_norm,ham_norm
10000,0.450226,0.09991,0.0214,0.19964,0.646011,0.9994
10000,0.590584,0.09991,0.0215,0.19984,0.655524,0.9998
10000,0.660306,0.09991,0.0215,0.19984,0.669713,0.9997
10000,0.627591,0.09991,0.0218,0.19884,0.679408,0.9994
10000,0.566533,0.09991,0.0219,0.19944,0.670738,0.9997
10000,0.464962,0.09991,0.0211,0.19984,0.664356,0.9997
10000,0.343549,0.09991,0.0224,0.19964,0.644357,0.9999
10000,0.548628,0.09991,0.0205,0.19944,0.674834,1
10000,0.378249,0.09991,0.0216,0.19984,0.654447,0.9997
10000,0.280753,0.09991,0.0213,0.19984,0.656211,0.9999
10000,0.267072,0.09991,0.0199,0.19964,0.692658,1
10000,0.356008,0.09991,0.0216,0.19984,0.671086,0.9998
10000,0.325319,0.09991,0.0222,0.19884,0.663046,0.9999
10000,0.405582,0.09991,0.0202,0.19964,0.68329,0.9999
10000,0.634599,0.09991,0.0226,0.19984,0.649689,1
10000,0.610442,0.09991,0.0211,0.19944,0.672951,0.9999
10000,0.342319,0.09991,0.0212,0.19984,0.668539,0.9998
10000,0.440069,0.09991,0.0226,0.19964,0.673323,1
10000,0.343019,0.09991,0.0202,0.19964,0.673706,0.9999
10000,0.534686,0.09991,0.0214,0.19984,0.652804,0.9998
10000,0.257191,0.09991,0.0202,0.19964,0.675156,0.9996
10000,0.299032,0.09991,0.0208,0.19924,0.685721,0.9998
10000,0.697351,0.09991,0.021,0.19984,0.660312,0.9999
10000,0.594968,0.09991,0.0212,0.19924,0.669248,0.9999
10000,0.466912,0.09991,0.0205,0.19984,0.676583,1
10000,0.383968,0.09991,0.0203,0.19984,0.680748,0.9996
10000,0.354828,0.09991,0.022,0.19984,0.66038,0.9997
10000,0.765018,0.09991,0.0204,0.19984,0.684573,0.9996
10000,0.469273,0.09991,0.0221,0.19944,0.670359,0.9999
10000,0.600317,0.09991,0.0218,0.19984,0.654437,0.9999
10000,0.688114,0.09991,0.0218,0.19964,0.662055,0.9997
10000,0.544477,0.09991,0.0216,0.19924,0.643748,0.9998
10000,0.337976,0.09991,0.0215,0.19984,0.674408,0.9998
10000,0.696574,0.09991,0.0212,0.19964,0.662685,0.9997
10000,0.489911,0.09991,0.0209,0.19944,0.662097,0.9994
10000,0.298251,0.09991,0.0213,0.19964,0.671973,0.9998
10000,0.780177,0.09991,0.0206,0.19964,0.659958,0.9999
10000,0.393894,0.09991,0.0225,0.19944,0.67453,0.9996
10000,0.278002,0.09991,0.0215,0.19964,0.644744,0.9997
10000,0.732277,0.09991,0.0212,0.19964,0.66206,0.9997
10000,0.419709,0.09991,0.0211,0.19964,0.681308,0.9999
10000,0.466732,0.09991,0.0207,0.19984,0.676228,0.9999
10000,0.46818,0.09991,0.0216,0.19944,0.673511,1
10000,0.775141,0.09991,0.0215,0.19984,0.690786,0.9996
10000,0.287482,0.09991,0.0207,0.19984,0.645845,0.9999
10000,0.335042,0.09991,0.022,0.19964,0.65024,0.9998
10000,0.237105,0.09991,0.0215,0.19924,0.667651,0.9997
10000,0.556803,0.09991,0.0214,0.19964,0.66787,0.9999
10000,0.615118,0.09991,0.0204,0.19984,0.671967,0.9998
10000,0.289957,0.09991,0.0227,0.19944,0.653932,0.9999
10000,0.709725,0.09991,0.0203,0.19944,0.679428,0.9997
10000,0.52437,0.09991,0.0211,0.19944,0.6798,0.9999
10000,0.385446,0.09991,0.0213,0.19984,0.659309,0.9997
10000,0.380442,0.09991,0.022,0.19944,0.652425,0.9998
10000,0.630994,0.09991,0.0215,0.19984,0.657404,0.9998
10000,0.400187,0.09991,0.0206,0.19944,0.704428,0.9997
10000,0.454092,0.09991,0.0207,0.19924,0.664872,0.9998
10000,0.38635,0.09991,0.0215,0.19964,0.658369,0.9997
10000,0.758187,0.09991,0.0216,0.19964,0.661119,0.9996
10000,0.245848,0.09991,0.0215,0.19984,0.667662,0.9998
10000,0.462765,0.09991,0.0203,0.19964,0.682978,0.9999
10000,0.426967,0.09991,0.0213,0.19964,0.658518,0.9999
10000,0.682749,0.09991,0.0211,0.19964,0.675144,0.9998
10000,0.199792,0.09991,0.0199,0.19984,0.68282,0.9997
10000,0.40596,0.09991,0.0219,0.19964,0.667162,0.9998
10000,0.409181,0.09991,0.0205,0.19944,0.676776,0.9998
10000,0.37578,0.09991,0.0215,0.19984,0.662658,0.9997
10000,0.324047,0.09991,0.0209,0.19964,0.66949,0.9995
10000,0.539375,0.09991,0.0213,0.19984,0.684226,0.9997
10000,0.257806,0.09991,0.0214,0.19964,0.664258,0.9997
10000,0.373268,0.09991,0.0209,0.19944,0.680173,0.9997
10000,0.601501,0.09991,0.0214,0.19964,0.682633,0.9999
10000,0.377965,0.09991,0.0213,0.19924,0.678233,0.9998
10000,0.308081,0.09991,0.0224,0.19964,0.670159,0.9996
10000,0.386115,0.09991,0.0217,0.19924,0.650406,0.9998
10000,0.644994,0.09991,0.0216,0.19964,0.674769,0.9999
10000,0.494596,0.09991,0.0214,0.19964,0.663974,0.9998
10000,0.399866,0.09991,0.0205,0.19984,0.677852,0.9997
10000,0.622913,0.09991,0.0205,0.19964,0.691064,0.9997
10000,0.44099,0.09991,0.0215,0.19984,0.667362,0.9996
10000,0.349977,0.09991,0.0207,0.19944,0.68054,0.9998
10000,0.814145,0.09991,0.0225,0.19964,0.631376,0.9998
10000,0.323619,0.09991,0.0222,0.19964,0.656487,0.9995
10000,0.30597,0.09991,0.0205,0.19984,0.673055,0.9997
10000,0.559852,0.09991,0.0207,0.19944,0.680711,0.9996
10000,0.540135,0.09991,0.0216,0.19984,0.674371,0.9997
10000,0.644475,0.09991,0.0215,0.19984,0.674201,0.9998
10000,0.429877,0.09991,0.0203,0.19944,0.67738,0.9999
10000,0.565591,0.09991,0.0208,0.19984,0.677429,0.9999
10000,0.676878,0.09991,0.0208,0.19964,0.684069,0.9999
10000,0.694523,0.09991,0.0218,0.19944,0.66463,0.9998
10000,0.718418,0.09991,0.0215,0.19924,0.646811,0.9996
10000,0.740474,0.09991,0.0218,0.19944,0.659831,0.9997
10000,0.527836,0.09991,0.0209,0.19964,0.663536,0.9998
10000,0.282613,0.09991,0.0215,0.19944,0.672727,1
10000,0.300711,0.09991,0.0213,0.19964,0.659885,0.9999
10000,0.41042,0.09991,0.0204,0.19984,0.681684,0.9998
10000,0.393638,0.09991,0.0213,0.19984,0.679236,1
10000,0.625052,0.09991,0.0208,0.19944,0.672154,0.9998
10000,0.660446,0.09991,0.0211,0.19984,0.672077,0.9997
10000,0.321516,0.09991,0.0212,0.19944,0.679014,0.9996
10000,0.82024,0.09991,0.0213,0.19984,0.658105,0.9996
10000,0.450685,0.09991,0.0225,0.19984,0.651626,0.9998
10000,0.335961,0.09991,0.0225,0.19964,0.678099,0.9999
10000,0.761164,0.09991,0.0211,0.19984,0.659341,0.9999
10000,0.568256,0.09991,0.0208,0.19944,0.680701,0.9999
10000,0.665657,0.09991,0.0211,0.19904,0.656549,0.9998
10000,0.43161,0.09991,0.0227,0.19984,0.659778,0.9998
10000,0.538639,0.09991,0.0212,0.19924,0.67133,0.9998
10000,0.507951,0.09991,0.0204,0.19944,0.673395,0.9998
10000,0.267429,0.09991,0.0219,0.19924,0.664741,0.9992
10000,0.285131,0.09991,0.0213,0.19964,0.68427,0.9998
10000,0.468441,0.09991,0.0206,0.19944,0.670609,0.9997
10000,0.856536,0.09991,0.0212,0.19924,0.656748,1
10000,0.38656,0.09991,0.0218,0.19964,0.677787,0.9996
10000,0.812845,0.09991,0.0202,0.19984,0.672498,0.9999
10000,0.712619,0.09991,0.0215,0.19864,0.6555,0.9998
10000,0.524291,0.09991,0.0214,0.19984,0.686505,0.9997
10000,0.324104,0.09991,0.0214,0.19964,0.665338,0.9999
10000,0.509273,0.09991,0.0205,0.19944,0.680264,0.9997
10000,0.559645,0.09991,0.0224,0.19944,0.66082,1
10000,0.301334,0.09991,0.0223,0.19984,0.6721,0.9999
10000,0.361536,0.09991,0.0204,0.19964,0.686261,0.9998
10000,0.469879,0.09991,0.0214,0.19964,0.661538,0.9998
10000,0.628136,0.09991,0.022,0.19924,0.665171,0.9996
10000,0.477605,0.09991,0.0221,0.19964,0.662336,1
10000,0.753314,0.09991,0.0213,0.19964,0.674655,0.9999
10000,0.406646,0.09991,0.022,0.19944,0.672011,0.9998
10000,0.469125,0.09991,0.0221,0.19944,0.663555,0.9995
10000,0.377066,0.09991,0.0226,0.19964,0.650021,0.9998
10000,0.401543,0.09991,0.0211,0.19964,0.66607,0.9998
10000,0.386009,0.09991,0.0216,0.19984,0.647492,0.9996
10000,0.297976,0.09991,0.022,0.19964,0.659202,1
10000,0.707696,0.09991,0.0216,0.19944,0.661152,0.9995
10000,0.616524,0.09991,0.0216,0.19964,0.659782,0.9999
10000,0.32655,0.09991,0.0213,0.19964,0.662328,1
10000,0.543851,0.09991,0.0207,0.19964,0.652464,1
10000,0.6272,0.09991,0.0222,0.19964,0.664886,0.9995
10000,0.572041,0.09991,0.0209,0.19964,0.671852,0.9999
10000,0.621213,0.09991,0.0218,0.19984,0.662313,0.9999
10000,0.36087,0.09991,0.0227,0.19944,0.650552,0.9997
10000,0.442159,0.09991,0.0219,0.19964,0.657165,0.9999
10000,0.567075,0.09991,0.0215,0.19964,0.663768,0.9995
10000,0.419045,0.09991,0.0204,0.19884,0.678217,0.9998
10000,0.58375,0.09991,0.0206,0.19964,0.672901,0.9997
10000,0.312713,0.09991,0.0212,0.19984,0.667415,0.9998
10000,0.253009,0.09991,0.0215,0.19984,0.66328,0.9994
10000,0.507156,0.09991,0.022,0.19984,0.661903,0.9999
10000,0.607419,0.09991,0.0216,0.19964,0.655891,0.9996
10000,0.534082,0.09991,0.0218,0.19954,0.655938,0.9996
10000,0.437701,0.09991,0.0219,0.19924,0.657006,0.9999
10000,0.389088,0.09991,0.0214,0.19944,0.671235,0.9999
10000,0.389389,0.09991,0.0202,0.19984,0.686189,0.9995
10000,0.396551,0.09991,0.0227,0.19924,0.660117,0.9999
10000,0.426427,0.09991,0.0219,0.19944,0.654901,0.9997
10000,0.459964,0.09991,0.0213,0.19964,0.6594,0.9997
10000,0.590658,0.09991,0.0215,0.19984,0.656957,0.9999
10000,0.435753,0.09991,0.0211,0.19984,0.65994,0.9997
10000,0.471926,0.09991,0.0219,0.19984,0.676089,0.9997
10000,0.289792,0.09991,0.0214,0.19944,0.684275,0.9997
10000,0.255541,0.09991,0.021,0.19964,0.665449,0.9999
10000,0.413127,0.09991,0.0227,0.19944,0.669344,0.9998
10000,0.246545,0.09991,0.0214,0.19944,0.667473,0.9997
10000,0.441047,0.09991,0.0205,0.19984,0.661072,0.9998
10000,0.389415,0.09991,0.0216,0.19984,0.63823,1
10000,0.329548,0.09991,0.022,0.19984,0.658683,0.9997
10000,0.284671,0.09991,0.0215,0.19944,0.645328,0.9997
10000,0.174515,0.09991,0.0212,0.19964,0.691525,0.9996
10000,0.808628,0.09991,0.0203,0.19944,0.689006,0.9997
10000,0.336656,0.09991,0.0205,0.19984,0.670256,1
10000,0.523397,0.09991,0.0203,0.19984,0.692138,0.9998
10000,0.749213,0.09991,0.0203,0.19964,0.677423,0.9999
10000,0.736547,0.09991,0.022,0.19964,0.658196,0.9999
10000,0.329381,0.09991,0.0204,0.19964,0.675944,0.9998
10000,0.569424,0.09991,0.0224,0.19984,0.664649,0.9997
10000,0.821227,0.09991,0.0208,0.19964,0.678926,0.9999
10000,0.443541,0.09991,0.02,0.19944,0.680228,0.9999
10000,0.29573,0.09991,0.0206,0.19944,0.690798,1
10000,0.585785,0.09991,0.0211,0.19944,0.657422,0.9994
10000,0.299901,0.09991,0.021,0.19944,0.659554,0.9996
10000,0.343675,0.09991,0.0201,0.19964,0.688008,0.9998
10000,0.310141,0.09991,0.0214,0.19984,0.677313,0.9999
10000,0.547389,0.09991,0.021,0.19924,0.66001,0.9996
10000,0.698585,0.09991,0.0227,0.19944,0.673942,0.9996
10000,0.778119,0.09991,0.021,0.19964,0.678789,0.9999
10000,0.328277,0.09991,0.0197,0.19984,0.683604,0.9998
10000,0.305459,0.09991,0.0202,0.19964,0.665257,0.9998
10000,0.407422,0.09991,0.022,0.19964,0.628397,0.9992
10000,0.297505,0.09991,0.0207,0.19964,0.676679,0.9997
10000,0.558318,0.09991,0.0222,0.19964,0.655622,0.9996
10000,0.491224,0.09991,0.0221,0.19984,0.668765,0.9999
10000,0.629398,0.09991,0.0215,0.19944,0.654887,0.9997
10000,0.424053,0.09991,0.0219,0.19984,0.658108,0.9998
10000,0.52311,0.09991,0.0214,0.19984,0.658694,0.9997
10000,0.347138,0.09991,0.0213,0.19984,0.649561,0.9997
10000,0.408486,0.09991,0.021,0.19964,0.665375,0.9999
10000,0.752112,0.09991,0.0215,0.19984,0.662771,0.9998
10000,0.309394,0.09991,0.0211,0.19984,0.670747,1
10000,0.397139,0.09991,0.0213,0.19944,0.643574,1
10000,0.252608,0.09991,0.0216,0.19944,0.666876,0.9996
10000,0.734366,0.09991,0.0204,0.19984,0.665349,0.9994
10000,0.368638,0.09991,0.0212,0.19964,0.675188,0.9997
10000,0.481832,0.09991,0.0202,0.19984,0.691066,1
10000,0.505688,0.09991,0.0217,0.19944,0.648123,0.9998
10000,0.646656,0.09991,0.0219,0.19984,0.658586,0.9998
10000,0.289959,0.09991,0.0201,0.19944,0.662477,0.9995
10000,0.391454,0.09991,0.0207,0.19984,0.654687,0.9997
10000,0.68241,0.09991,0.0209,0.19984,0.671896,0.9999
10000,0.767093,0.09991,0.0207,0.19924,0.659367,0.9999
10000,0.290583,0.09991,0.0215,0.19964,0.658003,1
10000,0.394991,0.09991,0.0213,0.19984,0.667295,0.9998
10000,0.389984,0.09991,0.0202,0.19944,0.673728,1
10000,0.447281,0.09991,0.0209,0.19964,0.652362,0.9997
10000,0.333092,0.09991,0.0211,0.19984,0.668447,0.9993
10000,0.844809,0.09991,0.0209,0.19944,0.668868,0.9999
10000,0.729424,0.09991,0.0207,0.19984,0.675358,0.9998
10000,0.488081,0.09991,0.0215,0.19984,0.678046,0.9999
10000,0.723178,0.09991,0.0216,0.19904,0.657785,0.9996
10000,0.30516,0.09991,0.0207,0.19984,0.670151,0.9999
10000,0.845627,0.09991,0.0217,0.19964,0.672428,1
10000,0.432511,0.09991,0.0221,0.19924,0.651721,0.9999
